,begin_shape_index,end_shape_index,length,speed,segment_id,starts_segment,ends_segment,begin_percent,end_percent,matched_segment_id,match
0,0,3,0.024,48,28018316937,False,False,0.0,1.0,28018316937,True
1,3,20,0.164,48,28018316937,False,False,0.0,1.0,28018316937,True
2,20,28,0.054,40,338195486345,True,True,0.0,1.0,338195486345,True
3,28,32,0.161,48,183207564937,True,True,0.0,1.0,183207564937,True
4,32,55,0.249,48,183207564937,False,False,0.0,1.0,183207564937,True
5,55,78,0.253,48,183207564937,False,False,0.0,1.0,183207564937,True
6,78,92,0.148,48,183207564937,False,False,0.0,1.0,183207564937,True
7,92,93,0.039,40,183207564937,False,False,0.0,1.0,183207564937,True
8,93,99,0.14,40,183207564937,False,False,0.0,1.0,184885286537,False
9,99,101,0.049,49,184885286537,True,True,0.0,1.0,184885286537,True
10,101,105,0.051,49,184885286537,False,False,0.0,1.0,184885286537,True
11,105,110,0.102,49,184885286537,False,False,0.0,1.0,184885286537,True
12,110,113,0.101,49,184885286537,False,False,0.0,1.0,226392118921,False
13,113,116,0.056,49,226392118921,True,True,0.0,1.0,226392118921,True
14,116,117,0.01,49,226392118921,False,False,0.0,1.0,226392118921,True
15,117,118,0.028,49,226392118921,False,False,0.0,1.0,175557154441,False
16,118,122,0.12,40,175557154441,True,True,0.0,1.0,175557154441,True
17,122,131,0.108,40,175557154441,False,False,0.0,1.0,175557154441,True
18,131,133,0.067,40,175557154441,False,False,0.0,1.0,175557154441,True
19,133,141,0.121,40,175557154441,False,False,0.0,1.0,175557154441,True
20,141,143,0.225,40,175557154441,False,False,0.0,1.0,175557154441,True
21,143,145,0.073,40,179650795145,True,True,0.0,1.0,179650795145,True
22,145,147,0.073,40,179650795145,False,False,0.0,1.0,179650795145,True
23,147,153,0.211,40,179650795145,False,False,0.0,1.0,179650795145,True
24,153,156,0.044,40,179650795145,False,False,0.0,1.0,179650795145,True
25,156,158,0.061,40,179650795145,False,False,0.0,1.0,179650795145,True
26,158,161,0.105,40,194414745225,True,True,0.0,1.0,194414745225,True
27,161,164,0.106,40,194414745225,False,False,0.0,1.0,194414745225,True
28,164,166,0.152,48,73316456352,True,True,0.0,1.0,73316456352,True
29,166,167,0.005,48,73316456352,False,False,0.0,1.0,73316456352,True
30,167,168,0.141,48,73316456352,False,False,0.0,1.0,73316456352,True
31,168,169,0.009,48,73316456352,False,False,0.0,1.0,73316456352,True
32,169,170,0.069,48,73316456352,False,False,0.0,1.0,73316456352,True
33,170,172,0.069,48,73316456352,False,False,0.0,1.0,73316456352,True
34,172,174,0.146,48,73316456352,False,False,0.0,1.0,73316456352,True
35,174,175,0.099,48,73316456352,False,False,0.0,1.0,73316456352,True
36,175,176,0.046,48,73316456352,False,False,0.0,1.0,73316456352,True
37,176,177,0.008,48,,,,,,74826405792,False
38,177,179,0.144,48,74826405792,True,True,0.0,1.0,74826405792,True
39,179,180,0.147,48,74826405792,False,False,0.0,1.0,74826405792,True
40,180,181,0.146,48,74826405792,False,False,0.0,1.0,74826405792,True
41,181,182,0.147,48,74826405792,False,False,0.0,1.0,74826405792,True
42,182,183,0.147,48,74826405792,False,False,0.0,1.0,70330111904,False
43,183,184,0.146,48,70330111904,True,True,0.0,1.0,70330111904,True
44,184,185,0.146,48,70330111904,False,False,0.0,1.0,70330111904,True
45,185,186,0.143,48,70330111904,False,False,0.0,1.0,86503348128,False
46,186,187,0.009,48,,,,,,86503348128,False
47,187,188,0.105,48,86503348128,True,True,0.0,1.0,86503348128,True
48,188,189,0.105,48,86503348128,False,False,0.0,1.0,86503348128,True
49,189,196,0.12,48,86503348128,False,False,0.0,1.0,88550168480,False
50,196,199,0.015,48,,,,,,88550168480,False
51,199,202,0.082,80,88550168480,True,True,0.0,1.0,88550168480,True
52,202,212,0.102,80,88550168480,False,False,0.0,1.0,88550168480,True
53,212,237,0.614,80,88550168480,False,False,0.0,1.0,148075730848,False
54,237,249,0.494,80,148075730848,True,True,0.0,1.0,70766319520,False
55,249,256,0.211,84,70766319520,True,True,0.0,1.0,70766319520,True
56,256,276,0.235,84,70766319520,False,False,0.0,1.0,70766319520,True
57,276,289,0.193,84,70766319520,False,False,0.0,1.0,151632500640,False
58,289,297,0.149,80,151632500640,True,True,0.0,1.0,151397619616,False
59,297,316,0.473,80,151397619616,True,True,0.0,1.0,88684386208,False
60,316,319,0.073,80,88684386208,True,True,0.0,1.0,88684386208,True
61,319,320,0.217,80,88684386208,False,False,0.0,1.0,70799873952,False
62,320,328,0.292,84,70799873952,True,True,0.0,1.0,71168972704,False
63,328,334,0.082,84,70799873952,False,False,0.0,1.0,71168972704,False
64,334,335,0.152,40,71168972704,True,True,0.0,1.0,71168972704,True
65,335,336,0.059,40,71168972704,False,False,0.0,1.0,71168972704,True
66,336,337,0.066,40,71168972704,False,False,0.0,1.0,73148684192,False
67,337,338,0.068,57,73148684192,True,True,0.0,1.0,73148684192,True
68,338,339,0.056,57,73148684192,False,False,0.0,1.0,73148684192,True
69,339,340,0.009,57,73148684192,False,False,0.0,1.0,73148684192,True
70,340,341,0.06,57,73148684192,False,False,0.0,1.0,73182238624,False
71,341,342,0.012,57,73182238624,True,True,0.0,1.0,73182238624,True
72,342,343,0.057,57,73182238624,False,False,0.0,1.0,73182238624,True
73,343,344,0.099,57,73182238624,False,False,0.0,1.0,73182238624,True
74,344,346,0.025,57,73182238624,False,False,0.0,1.0,73215793056,False
75,346,348,0.067,57,73215793056,True,True,0.0,1.0,73215793056,True
76,348,350,0.047,57,73215793056,False,False,0.0,1.0,73215793056,True
77,350,351,0.017,57,73215793056,False,False,0.0,1.0,73215793056,True
78,351,352,0.061,57,73215793056,False,False,0.0,1.0,73249347488,False
79,352,353,0.09,57,73249347488,True,True,0.0,1.0,73249347488,True
